ds,subject,ses,task,n_num
ds000214,sub-EESS007,,Cyberball,1
ds000214,sub-EESS008,,Cyberball,1
ds000214,sub-EESS009,,Cyberball,1
ds000214,sub-EESS010,,Cyberball,1
ds000214,sub-EESS011,,Cyberball,1
ds000214,sub-EESS012,,Cyberball,1
ds000214,sub-EESS013,,Cyberball,1
ds000214,sub-EESS014,,Cyberball,1
ds000214,sub-EESS015,,Cyberball,1
ds000214,sub-EESS017,,Cyberball,1
ds000214,sub-EESS018,,Cyberball,1
ds000214,sub-EESS019,,Cyberball,1
ds000214,sub-EESS021,,Cyberball,1
ds000214,sub-EESS022,,Cyberball,1
ds000214,sub-EESS023,,Cyberball,1
ds000214,sub-EESS024,,Cyberball,1
ds000214,sub-EESS025,,Cyberball,1
ds000214,sub-EESS026,,Cyberball,1
ds000214,sub-EESS027,,Cyberball,1
ds000214,sub-EESS029,,Cyberball,1
ds000214,sub-EESS030,,Cyberball,1
ds000214,sub-EESS031,,Cyberball,1
ds000214,sub-EESS033,,Cyberball,1
ds000214,sub-EESS034,,Cyberball,1
ds000214,sub-EESS035,,Cyberball,1
ds000214,sub-EESS036,,Cyberball,1
ds000214,sub-EESS037,,Cyberball,1
ds000214,sub-EESS038,,Cyberball,1
ds000214,sub-EESS039,,Cyberball,1
ds000214,sub-EESS040,,Cyberball,1
ds000216,sub-01,,rest,1
ds000216,sub-02,,rest,1
ds000216,sub-03,,rest,1
ds000216,sub-04,,rest,1
ds000216,sub-05,,rest,1
ds000216,sub-06,,rest,1
ds000216,sub-07,,rest,1
ds000217,sub-Exp1s01,,localizer,1
ds000217,sub-Exp1s01,,routelearning,14
ds000217,sub-Exp1s02,,routelearning,14
ds000217,sub-Exp1s02,,localizer,1
ds000217,sub-Exp1s03,,routelearning,14
ds000217,sub-Exp1s03,,localizer,1
ds000217,sub-Exp1s04,,routelearning,14
ds000217,sub-Exp1s04,,localizer,1
ds000217,sub-Exp1s05,,routelearning,14
ds000217,sub-Exp1s05,,localizer,1
ds000217,sub-Exp1s06,,routelearning,14
ds000217,sub-Exp1s06,,localizer,1
ds000217,sub-Exp1s07,,routelearning,14
ds000217,sub-Exp1s07,,localizer,1
ds000217,sub-Exp1s08,,routelearning,14
ds000217,sub-Exp1s08,,localizer,1
ds000217,sub-Exp1s09,,routelearning,14
ds000217,sub-Exp1s09,,localizer,1
ds000217,sub-Exp1s10,,routelearning,14
ds000217,sub-Exp1s10,,localizer,1
ds000217,sub-Exp1s11,,routelearning,14
ds000217,sub-Exp1s11,,localizer,1
ds000217,sub-Exp1s12,,routelearning,14
ds000217,sub-Exp1s12,,localizer,1
ds000217,sub-Exp1s13,,routelearning,14
ds000217,sub-Exp1s13,,localizer,1
ds000217,sub-Exp1s14,,routelearning,14
ds000217,sub-Exp1s14,,localizer,1
ds000217,sub-Exp1s15,,routelearning,14
ds000217,sub-Exp1s15,,localizer,1
ds000217,sub-Exp1s16,,routelearning,14
ds000217,sub-Exp1s16,,localizer,1
ds000217,sub-Exp1s17,,routelearning,14
ds000217,sub-Exp1s17,,localizer,1
ds000217,sub-Exp1s18,,routelearning,14
ds000217,sub-Exp1s18,,localizer,1
ds000217,sub-Exp1s19,,routelearning,14
ds000217,sub-Exp1s19,,localizer,1
ds000217,sub-Exp1s20,,routelearning,14
ds000217,sub-Exp1s20,,localizer,1
ds000217,sub-Exp2s01,,routelearning,14
ds000217,sub-Exp2s01,,localizer,1
ds000217,sub-Exp2s02,,routelearning,14
ds000217,sub-Exp2s02,,localizer,1
ds000217,sub-Exp2s03,,routelearning,14
ds000217,sub-Exp2s03,,localizer,1
ds000217,sub-Exp2s04,,routelearning,14
ds000217,sub-Exp2s04,,localizer,1
ds000217,sub-Exp2s05,,routelearning,14
ds000217,sub-Exp2s05,,localizer,1
ds000217,sub-Exp2s06,,routelearning,14
ds000217,sub-Exp2s06,,localizer,1
ds000217,sub-Exp2s07,,routelearning,14
ds000217,sub-Exp2s07,,localizer,1
ds000217,sub-Exp2s08,,routelearning,14
ds000217,sub-Exp2s08,,localizer,1
ds000217,sub-Exp2s09,,routelearning,14
ds000217,sub-Exp2s09,,localizer,1
ds000217,sub-Exp2s10,,routelearning,14
ds000217,sub-Exp2s10,,localizer,1
ds000217,sub-Exp2s11,,routelearning,14
ds000217,sub-Exp2s11,,localizer,1
ds000217,sub-Exp2s12,,routelearning,14
ds000217,sub-Exp2s12,,localizer,1
ds000217,sub-Exp2s13,,routelearning,14
ds000217,sub-Exp2s13,,localizer,1
ds000217,sub-Exp2s14,,routelearning,14
ds000217,sub-Exp2s14,,localizer,1
ds000217,sub-Exp2s15,,routelearning,14
ds000217,sub-Exp2s15,,localizer,1
ds000217,sub-Exp2s16,,routelearning,14
ds000217,sub-Exp2s16,,localizer,1
ds000217,sub-Exp2s17,,routelearning,14
ds000217,sub-Exp2s17,,localizer,1
ds000217,sub-Exp2s18,,routelearning,14
ds000217,sub-Exp2s18,,localizer,1
ds000217,sub-Exp2s19,,routelearning,14
ds000217,sub-Exp2s19,,localizer,1
ds000217,sub-Exp2s20,,localizer,1
ds000217,sub-Exp2s20,,routelearning,14
ds000217,sub-Exp2s21,,routelearning,14
ds000217,sub-Exp2s21,,localizer,1
ds000218,sub-01,,ONSflavourtask,3
ds000218,sub-02,,ONSflavourtask,3
ds000218,sub-04,,ONSflavourtask,3
ds000218,sub-05,,ONSflavourtask,3
ds000218,sub-07,,ONSflavourtask,3
ds000218,sub-08,,ONSflavourtask,3
ds000218,sub-09,,ONSflavourtask,3
ds000218,sub-10,,ONSflavourtask,3
ds000218,sub-11,,ONSflavourtask,3
ds000218,sub-12,,ONSflavourtask,3
ds000218,sub-13,,ONSflavourtask,3
ds000218,sub-14,,ONSflavourtask,3
ds000218,sub-15,,ONSflavourtask,3
ds000218,sub-17,,ONSflavourtask,3
ds000218,sub-18,,ONSflavourtask,3
ds000218,sub-19,,ONSflavourtask,3
ds000218,sub-20,,ONSflavourtask,3
ds000218,sub-21,,ONSflavourtask,3
ds000218,sub-22,,ONSflavourtask,3
ds000219,sub-01,,RPflavourtask,4
ds000219,sub-02,,RPflavourtask,3
ds000219,sub-03,,RPflavourtask,3
ds000219,sub-04,,RPflavourtask,3
ds000219,sub-05,,RPflavourtask,4
ds000219,sub-06,,RPflavourtask,4
ds000219,sub-07,,RPflavourtask,4
ds000219,sub-08,,RPflavourtask,4
ds000219,sub-09,,RPflavourtask,4
ds000219,sub-10,,RPflavourtask,3
ds000219,sub-11,,RPflavourtask,4
ds000219,sub-12,,RPflavourtask,4
ds000219,sub-13,,RPflavourtask,4
ds000219,sub-14,,RPflavourtask,4
ds000219,sub-15,,RPflavourtask,4
ds000219,sub-17,,RPflavourtask,4
ds000219,sub-18,,RPflavourtask,4
ds000219,sub-19,,RPflavourtask,3
ds000219,sub-20,,RPflavourtask,4
ds000219,sub-21,,RPflavourtask,4
ds000219,sub-22,,RPflavourtask,3
ds000220,sub-control01,2,rest,1
ds000220,sub-control01,1,rest,1
ds000220,sub-control02,2,rest,1
ds000220,sub-control02,1,rest,1
ds000220,sub-control03,2,rest,1
ds000220,sub-control03,1,rest,1
ds000220,sub-control04,2,rest,1
ds000220,sub-control04,1,rest,1
ds000220,sub-control05,2,rest,1
ds000220,sub-control05,1,rest,1
ds000220,sub-control06,2,rest,1
ds000220,sub-control06,1,rest,1
ds000220,sub-control07,2,rest,1
ds000220,sub-control07,1,rest,1
ds000220,sub-control08,2,rest,1
ds000220,sub-control08,1,rest,1
ds000220,sub-control09,2,rest,1
ds000220,sub-control09,1,rest,1
ds000220,sub-control10,2,rest,1
ds000220,sub-control10,1,rest,1
ds000220,sub-control11,2,rest,1
ds000220,sub-control11,1,rest,1
ds000220,sub-control12,2,rest,1
ds000220,sub-control12,1,rest,1
ds000220,sub-tbi01,2,rest,1
ds000220,sub-tbi01,3,rest,1
ds000220,sub-tbi01,1,rest,1
ds000220,sub-tbi02,2,rest,1
ds000220,sub-tbi02,3,rest,1
ds000220,sub-tbi02,1,rest,1
ds000220,sub-tbi03,2,rest,1
ds000220,sub-tbi03,3,rest,1
ds000220,sub-tbi03,1,rest,1
ds000220,sub-tbi04,2,rest,1
ds000220,sub-tbi04,3,rest,1
ds000220,sub-tbi04,1,rest,1
ds000220,sub-tbi05,2,rest,1
ds000220,sub-tbi05,3,rest,1
ds000220,sub-tbi05,1,rest,1
ds000220,sub-tbi06,2,rest,1
ds000220,sub-tbi06,3,rest,1
ds000220,sub-tbi06,1,rest,1
ds000220,sub-tbi07,2,rest,1
ds000220,sub-tbi07,3,rest,1
ds000220,sub-tbi07,1,rest,1
ds000220,sub-tbi08,2,rest,1
ds000220,sub-tbi08,3,rest,1
ds000220,sub-tbi08,1,rest,1
ds000220,sub-tbi09,2,rest,1
ds000220,sub-tbi09,3,rest,1
ds000220,sub-tbi09,1,rest,1
ds000220,sub-tbi10,2,rest,1
ds000220,sub-tbi10,3,rest,1
ds000220,sub-tbi10,1,rest,1
ds000220,sub-tbi11,2,rest,1
ds000220,sub-tbi11,3,rest,1
ds000220,sub-tbi11,1,rest,1
ds000220,sub-tbi12,2,rest,1
ds000220,sub-tbi12,3,rest,1
ds000220,sub-tbi12,1,rest,1
ds000220,sub-tbi13,2,rest,1
ds000220,sub-tbi13,3,rest,1
ds000220,sub-tbi13,1,rest,1
ds000220,sub-tbi14,2,rest,1
ds000220,sub-tbi14,3,rest,1
ds000220,sub-tbi14,1,rest,1
ds000221,sub-010001,02,rest,2
ds000221,sub-010002,01,rest,1
ds000221,sub-010002,02,rest,2
ds000221,sub-010003,01,rest,1
ds000221,sub-010004,01,rest,1
ds000221,sub-010004,02,rest,2
ds000221,sub-010005,01,rest,1
ds000221,sub-010005,02,rest,2
ds000221,sub-010006,01,rest,1
ds000221,sub-010006,02,rest,2
ds000221,sub-010007,01,rest,1
ds000221,sub-010007,02,rest,2
ds000221,sub-010008,02,rest,2
ds000221,sub-010009,02,rest,2
ds000221,sub-010010,01,rest,1
ds000221,sub-010011,02,rest,2
ds000221,sub-010012,01,rest,1
ds000221,sub-010014,02,rest,2
ds000221,sub-010015,01,rest,1
ds000221,sub-010015,02,rest,2
ds000221,sub-010016,01,rest,1
ds000221,sub-010016,02,rest,2
ds000221,sub-010017,01,rest,1
ds000221,sub-010017,02,rest,2
ds000221,sub-010018,02,rest,2
ds000221,sub-010019,01,rest,1
ds000221,sub-010020,01,rest,1
ds000221,sub-010021,01,rest,1
ds000221,sub-010021,02,rest,2
ds000221,sub-010022,01,rest,1
ds000221,sub-010022,02,rest,2
ds000221,sub-010023,01,rest,1
ds000221,sub-010023,02,rest,2
ds000221,sub-010024,01,rest,1
ds000221,sub-010024,02,rest,2
ds000221,sub-010025,02,rest,2
ds000221,sub-010026,01,rest,1
ds000221,sub-010026,02,rest,2
ds000221,sub-010027,01,rest,1
ds000221,sub-010027,02,rest,2
ds000221,sub-010028,01,rest,1
ds000221,sub-010029,01,rest,1
ds000221,sub-010029,02,rest,2
ds000221,sub-010030,01,rest,1
ds000221,sub-010030,02,rest,2
ds000221,sub-010031,01,rest,1
ds000221,sub-010031,02,rest,2
ds000221,sub-010032,01,rest,1
ds000221,sub-010033,01,rest,1
ds000221,sub-010033,02,rest,2
ds000221,sub-010034,01,rest,1
ds000221,sub-010034,02,rest,2
ds000221,sub-010035,01,rest,1
ds000221,sub-010035,02,rest,2
ds000221,sub-010036,01,rest,1
ds000221,sub-010036,02,rest,2
ds000221,sub-010037,01,rest,1
ds000221,sub-010037,02,rest,2
ds000221,sub-010038,01,rest,1
ds000221,sub-010038,02,rest,2
ds000221,sub-010039,01,rest,1
ds000221,sub-010040,01,rest,1
ds000221,sub-010040,02,rest,2
ds000221,sub-010041,01,rest,1
ds000221,sub-010041,02,rest,2
ds000221,sub-010042,01,rest,1
ds000221,sub-010042,02,rest,2
ds000221,sub-010043,01,rest,1
ds000221,sub-010044,01,rest,1
ds000221,sub-010044,02,rest,2
ds000221,sub-010045,01,rest,1
ds000221,sub-010045,02,rest,2
ds000221,sub-010046,01,rest,1
ds000221,sub-010046,02,rest,2
ds000221,sub-010047,01,rest,1
ds000221,sub-010047,02,rest,2
ds000221,sub-010048,01,rest,1
ds000221,sub-010048,02,rest,2
ds000221,sub-010049,01,rest,1
ds000221,sub-010049,02,rest,2
ds000221,sub-010050,01,rest,1
ds000221,sub-010050,02,rest,2
ds000221,sub-010051,01,rest,1
ds000221,sub-010051,02,rest,2
ds000221,sub-010052,01,rest,1
ds000221,sub-010052,02,rest,2
ds000221,sub-010053,01,rest,1
ds000221,sub-010054,02,rest,2
ds000221,sub-010055,02,rest,2
ds000221,sub-010056,01,rest,1
ds000221,sub-010056,02,rest,2
ds000221,sub-010057,02,rest,2
ds000221,sub-010058,02,rest,2
ds000221,sub-010059,01,rest,1
ds000221,sub-010059,02,rest,2
ds000221,sub-010060,01,rest,1
ds000221,sub-010060,02,rest,2
ds000221,sub-010061,01,rest,1
ds000221,sub-010062,01,rest,1
ds000221,sub-010062,02,rest,2
ds000221,sub-010063,01,rest,1
ds000221,sub-010064,01,rest,1
ds000221,sub-010064,02,rest,2
ds000221,sub-010065,01,rest,1
ds000221,sub-010065,02,rest,2
ds000221,sub-010066,01,rest,1
ds000221,sub-010067,01,rest,1
ds000221,sub-010067,02,rest,2
ds000221,sub-010068,01,rest,1
ds000221,sub-010068,02,rest,2
ds000221,sub-010069,01,rest,1
ds000221,sub-010069,02,rest,2
ds000221,sub-010070,01,rest,1
ds000221,sub-010070,02,rest,2
ds000221,sub-010071,01,rest,1
ds000221,sub-010071,02,rest,2
ds000221,sub-010072,01,rest,1
ds000221,sub-010072,02,rest,2
ds000221,sub-010073,01,rest,1
ds000221,sub-010073,02,rest,2
ds000221,sub-010074,01,rest,1
ds000221,sub-010074,02,rest,2
ds000221,sub-010075,01,rest,1
ds000221,sub-010075,02,rest,2
ds000221,sub-010076,01,rest,1
ds000221,sub-010076,02,rest,2
ds000221,sub-010077,01,rest,1
ds000221,sub-010077,02,rest,2
ds000221,sub-010078,01,rest,1
ds000221,sub-010078,02,rest,2
ds000221,sub-010079,01,rest,1
ds000221,sub-010080,01,rest,1
ds000221,sub-010080,02,rest,2
ds000221,sub-010081,01,rest,1
ds000221,sub-010082,02,rest,2
ds000221,sub-010083,01,rest,1
ds000221,sub-010083,02,rest,2
ds000221,sub-010084,01,rest,1
ds000221,sub-010084,02,rest,2
ds000221,sub-010085,01,rest,1
ds000221,sub-010085,02,rest,2
ds000221,sub-010086,01,rest,1
ds000221,sub-010086,02,rest,2
ds000221,sub-010087,01,rest,1
ds000221,sub-010087,02,rest,1
ds000221,sub-010088,01,rest,1
ds000221,sub-010088,02,rest,2
ds000221,sub-010089,01,rest,1
ds000221,sub-010090,01,rest,1
ds000221,sub-010090,02,rest,2
ds000221,sub-010091,01,rest,1
ds000221,sub-010091,02,rest,2
ds000221,sub-010092,01,rest,1
ds000221,sub-010092,02,rest,2
ds000221,sub-010093,01,rest,1
ds000221,sub-010093,02,rest,2
ds000221,sub-010094,01,rest,1
ds000221,sub-010094,02,rest,2
ds000221,sub-010096,02,rest,2
ds000221,sub-010097,02,rest,2
ds000221,sub-010098,02,rest,2
ds000221,sub-010099,02,rest,2
ds000221,sub-010100,01,rest,1
ds000221,sub-010101,02,rest,2
ds000221,sub-010102,02,rest,2
ds000221,sub-010103,02,rest,2
ds000221,sub-010104,01,rest,1
ds000221,sub-010105,02,rest,2
ds000221,sub-010106,02,rest,2
ds000221,sub-010107,02,rest,2
ds000221,sub-010108,02,rest,2
ds000221,sub-010109,02,rest,2
ds000221,sub-010110,01,rest,1
ds000221,sub-010111,02,rest,2
ds000221,sub-010112,02,rest,2
ds000221,sub-010113,02,rest,2
ds000221,sub-010114,02,rest,2
ds000221,sub-010115,02,rest,2
ds000221,sub-010116,02,rest,2
ds000221,sub-010117,02,rest,2
ds000221,sub-010118,02,rest,2
ds000221,sub-010119,02,rest,2
ds000221,sub-010120,02,rest,2
ds000221,sub-010121,02,rest,2
ds000221,sub-010122,02,rest,2
ds000221,sub-010123,02,rest,2
ds000221,sub-010124,02,rest,2
ds000221,sub-010125,02,rest,2
ds000221,sub-010126,01,rest,1
ds000221,sub-010126,02,rest,2
ds000221,sub-010127,02,rest,2
ds000221,sub-010128,02,rest,2
ds000221,sub-010129,02,rest,2
ds000221,sub-010130,02,rest,2
ds000221,sub-010131,02,rest,2
ds000221,sub-010132,02,rest,2
ds000221,sub-010133,02,rest,2
ds000221,sub-010134,01,rest,1
ds000221,sub-010135,02,rest,2
ds000221,sub-010136,01,rest,1
ds000221,sub-010136,02,rest,2
ds000221,sub-010137,01,rest,1
ds000221,sub-010137,02,rest,2
ds000221,sub-010138,01,rest,1
ds000221,sub-010138,02,rest,2
ds000221,sub-010139,02,rest,2
ds000221,sub-010140,02,rest,2
ds000221,sub-010141,01,rest,1
ds000221,sub-010141,02,rest,2
ds000221,sub-010142,01,rest,1
ds000221,sub-010142,02,rest,2
ds000221,sub-010143,02,rest,2
ds000221,sub-010144,02,rest,2
ds000221,sub-010145,02,rest,2
ds000221,sub-010146,01,rest,1
ds000221,sub-010146,02,rest,2
ds000221,sub-010147,02,rest,2
ds000221,sub-010148,01,rest,1
ds000221,sub-010148,02,rest,2
ds000221,sub-010149,02,rest,2
ds000221,sub-010150,01,rest,1
ds000221,sub-010151,02,rest,2
ds000221,sub-010152,01,rest,1
ds000221,sub-010152,02,rest,2
ds000221,sub-010153,02,rest,2
ds000221,sub-010154,02,rest,2
ds000221,sub-010155,01,rest,1
ds000221,sub-010155,02,rest,2
ds000221,sub-010156,02,rest,2
ds000221,sub-010157,01,rest,1
ds000221,sub-010157,02,rest,2
ds000221,sub-010158,02,rest,2
ds000221,sub-010159,02,rest,2
ds000221,sub-010160,02,rest,2
ds000221,sub-010161,02,rest,2
ds000221,sub-010162,01,rest,1
ds000221,sub-010162,02,rest,2
ds000221,sub-010163,01,rest,1
ds000221,sub-010163,02,rest,2
ds000221,sub-010164,01,rest,1
ds000221,sub-010164,02,rest,2
ds000221,sub-010165,01,rest,1
ds000221,sub-010165,02,rest,2
ds000221,sub-010166,01,rest,1
ds000221,sub-010166,02,rest,2
ds000221,sub-010167,02,rest,2
ds000221,sub-010168,01,rest,1
ds000221,sub-010168,02,rest,2
ds000221,sub-010169,01,rest,1
ds000221,sub-010170,01,rest,1
ds000221,sub-010171,02,rest,2
ds000221,sub-010172,02,rest,2
ds000221,sub-010173,02,rest,2
ds000221,sub-010174,02,rest,2
ds000221,sub-010175,02,rest,2
ds000221,sub-010176,01,rest,1
ds000221,sub-010176,02,rest,2
ds000221,sub-010177,02,rest,2
ds000221,sub-010178,02,rest,2
ds000221,sub-010179,02,rest,2
ds000221,sub-010180,02,rest,1
ds000221,sub-010181,02,rest,2
ds000221,sub-010182,02,rest,2
ds000221,sub-010183,01,rest,1
ds000221,sub-010184,02,rest,2
ds000221,sub-010185,02,rest,2
ds000221,sub-010186,02,rest,2
ds000221,sub-010187,02,rest,2
ds000221,sub-010188,02,rest,2
ds000221,sub-010189,02,rest,2
ds000221,sub-010190,02,rest,2
ds000221,sub-010191,01,rest,1
ds000221,sub-010191,02,rest,2
ds000221,sub-010192,01,rest,1
ds000221,sub-010192,02,rest,2
ds000221,sub-010193,01,rest,1
ds000221,sub-010194,01,rest,1
ds000221,sub-010194,02,rest,2
ds000221,sub-010195,01,rest,1
ds000221,sub-010195,02,rest,2
ds000221,sub-010196,01,rest,1
ds000221,sub-010196,02,rest,2
ds000221,sub-010197,01,rest,1
ds000221,sub-010198,02,rest,2
ds000221,sub-010199,01,rest,1
ds000221,sub-010200,01,rest,1
ds000221,sub-010200,02,rest,2
ds000221,sub-010201,01,rest,1
ds000221,sub-010201,02,rest,2
ds000221,sub-010202,01,rest,1
ds000221,sub-010203,01,rest,1
ds000221,sub-010203,02,rest,2
ds000221,sub-010204,01,rest,1
ds000221,sub-010204,02,rest,2
ds000221,sub-010205,02,rest,2
ds000221,sub-010206,02,rest,2
ds000221,sub-010207,01,rest,1
ds000221,sub-010208,02,rest,2
ds000221,sub-010209,02,rest,2
ds000221,sub-010210,01,rest,1
ds000221,sub-010210,02,rest,2
ds000221,sub-010211,02,rest,2
ds000221,sub-010212,02,rest,2
ds000221,sub-010213,01,rest,1
ds000221,sub-010213,02,rest,2
ds000221,sub-010214,01,rest,1
ds000221,sub-010214,02,rest,2
ds000221,sub-010215,01,rest,1
ds000221,sub-010215,02,rest,2
ds000221,sub-010216,01,rest,1
ds000221,sub-010216,02,rest,2
ds000221,sub-010217,02,rest,2
ds000221,sub-010218,01,rest,1
ds000221,sub-010218,02,rest,2
ds000221,sub-010219,01,rest,1
ds000221,sub-010220,01,rest,1
ds000221,sub-010220,02,rest,2
ds000221,sub-010221,02,rest,2
ds000221,sub-010222,01,rest,1
ds000221,sub-010223,01,rest,1
ds000221,sub-010224,01,rest,1
ds000221,sub-010224,02,rest,2
ds000221,sub-010225,01,rest,1
ds000221,sub-010225,02,rest,2
ds000221,sub-010226,01,rest,1
ds000221,sub-010226,02,rest,2
ds000221,sub-010227,01,rest,1
ds000221,sub-010227,02,rest,2
ds000221,sub-010228,01,rest,1
ds000221,sub-010228,02,rest,2
ds000221,sub-010229,01,rest,1
ds000221,sub-010229,02,rest,2
ds000221,sub-010230,01,rest,1
ds000221,sub-010230,02,rest,2
ds000221,sub-010231,01,rest,1
ds000221,sub-010231,02,rest,2
ds000221,sub-010232,01,rest,1
ds000221,sub-010232,02,rest,2
ds000221,sub-010233,01,rest,1
ds000221,sub-010233,02,rest,2
ds000221,sub-010234,01,rest,1
ds000221,sub-010235,01,rest,1
ds000221,sub-010236,01,rest,1
ds000221,sub-010237,01,rest,1
ds000221,sub-010238,01,rest,1
ds000221,sub-010239,01,rest,1
ds000221,sub-010240,01,rest,1
ds000221,sub-010241,01,rest,1
ds000221,sub-010242,01,rest,1
ds000221,sub-010243,01,rest,1
ds000221,sub-010244,01,rest,1
ds000221,sub-010245,01,rest,1
ds000221,sub-010246,01,rest,1
ds000221,sub-010247,01,rest,1
ds000221,sub-010249,01,rest,1
ds000221,sub-010250,01,rest,1
ds000221,sub-010251,01,rest,1
ds000221,sub-010252,01,rest,1
ds000221,sub-010253,01,rest,1
ds000221,sub-010254,01,rest,1
ds000221,sub-010255,01,rest,1
ds000221,sub-010256,01,rest,1
ds000221,sub-010257,01,rest,1
ds000221,sub-010258,01,rest,1
ds000221,sub-010259,01,rest,1
ds000221,sub-010260,01,rest,1
ds000221,sub-010261,01,rest,1
ds000221,sub-010262,01,rest,1
ds000221,sub-010263,01,rest,1
ds000221,sub-010264,01,rest,1
ds000221,sub-010265,01,rest,1
ds000221,sub-010266,01,rest,1
ds000221,sub-010267,01,rest,1
ds000221,sub-010268,01,rest,1
ds000221,sub-010269,01,rest,1
ds000221,sub-010270,01,rest,1
ds000221,sub-010271,01,rest,1
ds000221,sub-010272,01,rest,1
ds000221,sub-010273,01,rest,1
ds000221,sub-010274,01,rest,1
ds000221,sub-010275,01,rest,1
ds000221,sub-010276,01,rest,1
ds000221,sub-010277,01,rest,1
ds000221,sub-010278,01,rest,1
ds000221,sub-010279,01,rest,1
ds000221,sub-010280,01,rest,1
ds000221,sub-010281,01,rest,1
ds000221,sub-010282,01,rest,1
ds000221,sub-010283,01,rest,1
ds000221,sub-010284,01,rest,1
ds000221,sub-010285,01,rest,1
ds000221,sub-010286,01,rest,1
ds000221,sub-010287,01,rest,1
ds000221,sub-010288,01,rest,1
ds000221,sub-010289,01,rest,1
ds000221,sub-010290,01,rest,1
ds000221,sub-010291,01,rest,1
ds000221,sub-010292,01,rest,1
ds000221,sub-010293,01,rest,1
ds000221,sub-010294,01,rest,1
ds000221,sub-010295,01,rest,1
ds000221,sub-010296,01,rest,1
ds000221,sub-010297,01,rest,1
ds000221,sub-010298,01,rest,1
ds000221,sub-010299,01,rest,1
ds000221,sub-010300,01,rest,1
ds000221,sub-010301,01,rest,1
ds000221,sub-010302,01,rest,1
ds000221,sub-010303,01,rest,1
ds000221,sub-010304,01,rest,1
ds000221,sub-010305,01,rest,1
ds000221,sub-010306,01,rest,1
ds000221,sub-010307,01,rest,1
ds000221,sub-010308,01,rest,1
ds000221,sub-010309,01,rest,1
ds000221,sub-010310,01,rest,1
ds000221,sub-010311,01,rest,1
ds000221,sub-010312,01,rest,1
ds000221,sub-010313,01,rest,1
ds000221,sub-010314,01,rest,1
ds000221,sub-010315,01,rest,1
ds000221,sub-010316,01,rest,1
ds000221,sub-010317,01,rest,1
ds000221,sub-010318,01,rest,1
ds000221,sub-010319,01,rest,1
ds000221,sub-010320,01,rest,1
ds000221,sub-010321,01,rest,1
ds000223,sub-01,,mag,4
ds000223,sub-02,,mag,4
ds000223,sub-03,,mag,4
ds000223,sub-04,,mag,4
ds000223,sub-05,,mag,4
ds000223,sub-06,,mag,4
ds000223,sub-07,,mag,4
ds000223,sub-08,,mag,4
ds000223,sub-09,,mag,4
ds000223,sub-10,,mag,4
ds000223,sub-11,,mag,4
ds000223,sub-12,,mag,6
ds000223,sub-13,,mag,4
ds000223,sub-14,,mag,4
ds000223,sub-15,,mag,4
ds000223,sub-16,,mag,4
ds000223,sub-17,,mag,4
ds000223,sub-18,,mag,4
ds000223,sub-19,,mag,4
ds000224,sub-MSC01,func09,memoryscenes,1
ds000224,sub-MSC01,func09,memoryfaces,1
ds000224,sub-MSC01,func09,glasslexical,2
ds000224,sub-MSC01,func09,rest,1
ds000224,sub-MSC01,func09,motor,2
ds000224,sub-MSC01,func09,memorywords,1
ds000224,sub-MSC01,func07,rest,1
ds000224,sub-MSC01,func07,glasslexical,2
ds000224,sub-MSC01,func07,motor,2
ds000224,sub-MSC01,func07,memoryfaces,1
ds000224,sub-MSC01,func07,memoryscenes,1
ds000224,sub-MSC01,func07,memorywords,1
ds000224,sub-MSC02,func11,glasslexical,3
ds000224,sub-MSC02,func11,memoryscenes,2
ds000224,sub-MSC02,func11,memoryfaces,1
ds000224,sub-MSC02,func11,memorywords,1
ds000224,sub-MSC02,func09,memorywords,1
ds000224,sub-MSC02,func09,glasslexical,2
ds000224,sub-MSC02,func09,motor,2
ds000224,sub-MSC02,func09,memoryscenes,1
ds000224,sub-MSC02,func09,memoryfaces,1
ds000224,sub-MSC02,func09,rest,1
ds000224,sub-MSC02,func07,glasslexical,2
ds000224,sub-MSC02,func07,motor,2
ds000224,sub-MSC02,func07,rest,1
ds000224,sub-MSC02,func07,memoryscenes,1
ds000224,sub-MSC02,func07,memorywords,1
ds000224,sub-MSC02,func07,memoryfaces,1
ds000224,sub-MSC03,func09,rest,1
ds000224,sub-MSC03,func09,motor,2
ds000224,sub-MSC03,func09,memorywords,1
ds000224,sub-MSC03,func09,glasslexical,2
ds000224,sub-MSC03,func09,memoryfaces,1
ds000224,sub-MSC03,func09,memoryscenes,1
ds000224,sub-MSC03,func07,motor,2
ds000224,sub-MSC03,func07,glasslexical,2
ds000224,sub-MSC03,func07,memorywords,1
ds000224,sub-MSC03,func07,rest,1
ds000224,sub-MSC03,func07,memoryscenes,1
ds000224,sub-MSC03,func07,memoryfaces,1
ds000224,sub-MSC04,func09,motor,2
ds000224,sub-MSC04,func09,memorywords,1
ds000224,sub-MSC04,func09,rest,1
ds000224,sub-MSC04,func09,memoryfaces,1
ds000224,sub-MSC04,func09,glasslexical,2
ds000224,sub-MSC04,func09,memoryscenes,1
ds000224,sub-MSC04,func07,memoryfaces,1
ds000224,sub-MSC04,func07,motor,2
ds000224,sub-MSC04,func07,glasslexical,2
ds000224,sub-MSC04,func07,memorywords,1
ds000224,sub-MSC04,func07,memoryscenes,1
ds000224,sub-MSC04,func07,rest,1
ds000224,sub-MSC05,func09,glasslexical,2
